OBJECTID,GEOL_CODE_INT,GEOL_CODE,GERMAN,TREE_LEVEL,PARENT_REF
4203,15202477,Vlit502477,"Altkristallin des Mont-Blanc-Massivs, migmatitisch",4.0,15202337.0
4204,15202478,Vlit502478,"Altkristallin des Mont-Blanc-Massivs, amphibolitreich",4.0,15202337.0
4205,15202479,Vlit502479,"Altkristallin des Mont-Blanc-Massivs, mylonitisch",4.0,15202337.0
4206,15202480,Vlit502480,Morcles-Mikrogranit,4.0,15202336.0
4330,15202481,Vlit502481,"Altkristallin des Aiguilles-Rouges-Massivs, migmatitisch",4.0,15202334.0
4208,15202482,Vlit502482,Fully-Gneiskomplex,4.0,15202334.0
4209,15202483,Vlit502483,Hinterbalm-Granit,4.0,15202157.0
4333,15202484,Vlit502484,Balmenegg-Granit,4.0,15202157.0
4334,15202485,Vlit502485,Unter-der-Flue-Fazies,4.0,15202157.0
4335,15202486,Vlit502486,Pardatschas-Granit,,15202183.0
4336,15202487,Vlit502487,Rossbodenstock-Diorit,4.0,15202157.0
4337,15202488,Vlit502488,Val-da-Surplattas-Diorit,4.0,15202183.0
4577,15202489,Vlit502489,Rinderbiel-Mikrogranit,3.0,15202175.0
4580,15202490,Vlit502490,Dachquarzit (Leventina),4.0,15202134.0
4584,15202491,Vlit502491,Kapfen-Formation,4.0,15202144.0
4586,15202492,Vlit502492,Kapfen-Sandstein,5.0,15202491.0
4589,15202493,Vlit502493,Kärpfgipfel-Sernifit,5.0,15202147.0
4632,15202494,Vlit502494,Fulen-Formation,4.0,15202144.0
4633,15202495,Vlit502495,Glattmatt-Member,5.0,15202148.0
4596,15202496,Vlit502496,Hahnenstock-Keratophyr,6.0,15202322.0
4597,15202497,Vlit502497,Sonnenberg-Horizonte,6.0,15202322.0
4636,15202498,Vlit502498,Chamseeli-Konglomerat,6.0,15202322.0
4637,15202499,Vlit502499,Rotberg-Sandstein,6.0,15202149.0
4638,15202500,Vlit502500,Seez-Member,5.0,15202324.0
4639,15202501,Vlit502501,Gufelialp-Member,5.0,15202324.0
4640,15202502,Vlit502502,Ilanz-Verrucano s.s.,4.0,15202153.0
4641,15202503,Vlit502503,Buntgefleckte Schiefer,5.0,15202502.0
4642,15202504,Vlit502504,Perm der Tavetsch-Decke (Val Acla Mulin),3.0,15202464.0
4643,15202505,Vlit502505,"Windgällen-Formation, Mikrogranit",5.0,15202166.0
4644,15202506,Vlit502506,Sandalp-Rhyolith,5.0,15202169.0
4645,15202507,Vlit502507,Tuffitisches Member (Tscharren),3.0,15202175.0
4646,15202508,Vlit502508,Ignimbritisches Member (Tscharren),3.0,15202175.0
4647,15202509,Vlit502509,Guschakopf-Sandstein,3.0,15202036.0
4648,15202510,Vlit502510,Gonzen-Eisenerzhorizont,5.0,15202303.0
4901,15202511,Vlit502511,Schabell-Mélange,2.0,15202360.0
4902,15202512,Vlit502512,"Taveyannaz-Sandstein, Dachschiefer vorherrschend",5.0,15202011.0
4903,15202513,Vlit502513,"Helvetischer Kieselkalk, Oberer Teil",5.0,15202079.0
4904,15202514,Vlit502514,"Helvetischer Kieselkalk, Unterer Teil",5.0,15202079.0
4905,15202515,Vlit502515,"Helvetischer Kieselkalk, Basisschiefer",5.0,15202079.0
4940,15202516,Vlit502516,Toarcienschiefer,6.0,15202124.0
4941,15202517,Vlit502517,Toarcienspatkalk,6.0,15202124.0
4841,15202518,Vlit502518,Domérien-Sandstein,6.0,15202124.0
4842,15202519,Vlit502519,Pliensbachien-Spatkalk,6.0,15202127.0
4843,15202520,Vlit502520,Lotharingien-Sandstein,6.0,15202127.0
4844,15202521,Vlit502521,Iserin-Flysch,4.0,15202285.0
4845,15202522,Vlit502522,"Meilleret-Formation, Calcaires organo-détritiques",4.0,15202285.0
4852,15202523,Vlit502523,"Meilleret-Formation, Arkose",4.0,15202285.0
4847,15202524,Vlit502524,"Meilleret-Formation, Conglomérat basal",4.0,15202285.0
4848,15202525,Vlit502525,Grenzquarzit der Bommerstein-Formation,6.0,15202416.0
4849,15202526,Vlit502526,Telltistock-Granit,4.0,15202157.0
5168,15202527,Vlit502527,"Öhrli-Formation, von Siderolithikum durchsetzt",3.0,15202091.0
5169,15202528,Vlit502528,Beesten-Fazies,3.0,15202160.0
5170,15202529,Vlit502529,Garwiidi-Diorit,3.0,15202174.0
5171,15202530,Vlit502530,Alp-Crap-Ner-Granit,2.0,15202183.0
5172,15202531,Vlit502531,"Innertkirchen-Migmatit, permisch verwittert",3.0,15202195.0
5173,15202532,Vlit502532,"Erstfeld-Gneiskomplex, permisch verwittert",3.0,15202197.0
5174,15202533,Vlit502533,Suren-Flysch,5.0,15202282.0
5175,15202534,Vlit502534,Obere Sandsteine (Spirstock),4.0,15202394.0
5176,15202535,Vlit502535,Blockmergel (Spirstock),4.0,15202394.0
5177,15202536,Vlit502536,Untere Sandsteine (Spirstock),4.0,15202394.0
5178,15202537,Vlit502537,Ringgenberg-Schichten,6.0,15202514.0
5179,15202538,Vlit502538,Malmbrekzie,4.0,15202097.0
5491,15202539,Vlit502539,Schattwald-Mergelkalk,1.0,0.0
5492,15202540,Vlit502540,"Elm- und Matt-Formation, undifferenziert",3.0,15202005.0
5493,15202541,Vlit502541,Elm- und Matt-Formation: Quarzsandstein,4.0,15202005.0
5494,15202542,Vlit502542,"Nordhelvetische Flysch-Gruppe, vorw. schiefriger Tonstein",3.0,15202005.0
5495,15202543,Vlit502543,Schwalmern-Schiefer,3.0,15202075.0
5496,15202544,Vlit502544,Schwalmern-Kalk,3.0,15202075.0
5497,15202545,Vlit502545,Glockhaus-Member: Schiefriger Eisensandstein,5.0,15202416.0
5498,15202546,Vlit502546,Dolomit der Helvetische Trias,2.0,15202134.0
5499,15202547,Vlit502547,Rauwacke der Helvetische Trias,2.0,15202134.0
5500,15202548,Vlit502548,Gips der Helvetische Trias,2.0,15202134.0
5501,15202549,Vlit502549,Baltschieder-Granodiorit: Biotittonalit,3.0,15202187.0
5502,15202550,Vlit502550,Baltschieder-Granodiorit: Hornblende Biotittonalit,3.0,15202187.0
5503,15202551,Vlit502551,Erstfeld-Gneiskomplex: Biotit-Plagioklasgneis,3.0,15202197.0
5504,15202552,Vlit502552,Erstfeld-Gneiskomplex: Orthogneis,3.0,15202197.0
5505,15202553,Vlit502553,Erstfeld-Gneiskomplex: Migmatit,3.0,15202197.0
5506,15202554,Vlit502554,Guttannen-Gneiskomplex: Paragneis,3.0,15202198.0
5507,15202555,Vlit502555,Guttannen-Gneiskomplex: Orthogneis,3.0,15202198.0
5508,15202556,Vlit502556,Guttannen-Gneiskomplex: Biotit-Choritschiefer,3.0,15202198.0
5509,15202557,Vlit502557,Guttannen-Gneiskomplex: Chlorit-Serizitschiefer,3.0,15202198.0
5510,15202558,Vlit502558,Lötschental-Gneiskomplex: Muskovitgneis,3.0,15202200.0
5511,15202559,Vlit502559,Lötschental-Gneiskomplex: migmatitischer Biotitgneis,3.0,15202200.0
5481,15202560,Vlit502560,Lötschental-Gneiskomplex: Chloritschiefer,3.0,15202200.0
5482,15202561,Vlit502561,Ofenhorn-Stampfhorn-Gneiskomplex: gebänderter Biotit-Plagioklasgneis,3.0,15202201.0
5483,15202562,Vlit502562,Ofenhorn-Stampfhorn-Gneiskomplex: Migmatit,3.0,15202201.0
5484,15202563,Vlit502563,Ofenhorn-Stampfhorn-Gneiskomplex: Biotitgneis,3.0,15202201.0
5485,15202564,Vlit502564,Ofenhorn-Stampfhorn-Gneiskomplex: Orthogneis,3.0,15202201.0
5486,15202565,Vlit502565,Bäregg-Gneiskomplex: mylonitischer Orthogneis,2.0,15202328.0
5487,15202566,Vlit502566,Bäregg-Gneiskomplex: mylonitischer Paragneis,2.0,15202328.0
5488,15202567,Vlit502567,Bäregg-Gneiskomplex: Metavulkanite,2.0,15202328.0
5801,15202568,Vlit502568,Grimsel-Granodiorit: aplitische Randfazies,3.0,15202161.0
5802,15202569,Vlit502569,Voralp-Granit: saure Randfazies,3.0,15202182.0
5803,15202570,Vlit502570,Tamina-Gneiskomplex,2.0,15202194.0
5804,15202571,Vlit502571,Tamina-Gneiskomplex: schiefriger Biotitgneis,3.0,15202570.0
5805,15202572,Vlit502572,Tamina-Gneiskomplex: mylonitisch,3.0,15202570.0
5806,15202573,Vlit502573,Innertkirchen-Migmatit: Marmor,3.0,15202195.0
5807,15202574,Vlit502574,Guttannen-Gneiskomplex: Migmatit,3.0,15202198.0
5808,15202575,Vlit502575,Guttannen-Gneiskomplex: Amphibolit führend,3.0,15202198.0
5809,15202576,Vlit502576,Guttannen-Gneiskomplex: aplitischer Granit,3.0,15202198.0
5810,15202577,Vlit502577,Guttannen-Gneiskomplex: Marmor,3.0,15202198.0
5811,15202578,Vlit502578,Guttannen-Gneiskomplex: Ultramafit,3.0,15202198.0
5812,15202579,Vlit502579,Ofenhorn-Stampfhorn-Gneiskomplex: mit Schollenamphibolit,3.0,15202201.0
5813,15202580,Vlit502580,Ofenhorn-Stampfhorn-Gneiskomplex: aplitischer Granit,3.0,15202201.0
5814,15202581,Vlit502581,Ofenhorn-Stampfhorn-Gneiskomplex: Schollenamphibolit,3.0,15202201.0
5815,15202582,Vlit502582,Ofenhorn-Stampfhorn-Gneiskomplex: Ultramafit,3.0,15202201.0
5816,15202583,Vlit502583,"Bommerstein- und Reischiben-Formation, undifferenziert",2.0,15202106.0
5817,15202584,Vlit502584,"Mels- und Röti-Formation, undifferenziert",2.0,15202134.0
5818,15202585,Vlit502585,Guttannen-Gneiskomplex: schierfriger Biotit-Chlorit-Serizit-Gneis,3.0,15202198.0
6444,15202586,Vlit502586,Zettenalp-Trochematt-Melange,1.0,0.0
6445,15202587,Vlit502587,Laubersmad-Flysch,1.0,0.0
6446,15202588,Vlit502588,"Stad-Formation, «Jüngerer Quarzsandstein»",3.0,15202013.0
6447,15202589,Vlit502589,"Einsiedeln-Member, «Älterer Quarzsandstein»",4.0,15202038.0
6448,15202590,Vlit502590,"Schrattenkalk-Formation, vermergelt",3.0,15202073.0
6449,15202591,Vlit502591,"Wängen-Kalk, Lithothamnienkalk-Fazies",4.0,15202014.0
6450,15202592,Vlit502592,"Einsiedeln-Member, Alveolinenkalk-Fazies",4.0,15202038.0
6451,15202593,Vlit502593,"Hohgant-Sandstein, Sandkalk und Kalk",4.0,15202022.0
6452,15202594,Vlit502594,Tektonisches Melange der Internen Einsiedeln-Schuppen,1.0,0.0
6453,15202595,Vlit502595,"Bürgen- und Wildstrubel-Formation, undiff.",2.0,15202012.0
6441,15202596,Vlit502596,"Einsiedeln- und Steinibach-Member, undifferenziert",2.0,15202012.0
6456,15202597,Vlit502597,Stad-Formation (e6),3.0,15202013.0
7097,15202598,Vlit502598,"Stgir- und Inferno-Formation, undifferenziert",3.0,15202120.0
7098,15202599,Vlit502599,Oberer Quintner Kalk: Korallenkalk,5.0,15202302.0
7099,15202600,Vlit502600,Oberer Quintner Kalk: Unterer Kalk,5.0,15202302.0
7100,15202601,Vlit502601,"Prodkamm- bis Sexmor-Formation, undifferenziert",3.0,15202120.0
7101,15202602,Vlit502602,Plattenzüg-Formation,2.0,15202143.0
7102,15202603,Vlit502603,"Zemenstein- bis Garschella-Formation, undifferenziert",2.0,15202047.0
7103,15202604,Vlit502604,Vasanachopf-Member,3.0,15202036.0
7734,15202605,Vlit502605,Pfäfers-Formation,2.0,15202012.0
7749,15202606,Vlit502606,"Euthal- und Bürgen-Formation, undifferenziert",2.0,15202012.0
7737,15202607,Vlit502607,"Amden- und Wang-Formation, undifferenziert",2.0,15202047.0
7741,15202608,Vlit502608,"Seewen- und Amden-Formation, undifferenziert",2.0,15202047.0
7742,15202609,Vlit502609,"Betlis- bis Schrattenkalk-Formation, undifferenziert",2.0,15202047.0
7743,15202610,Vlit502610,"Öhrli- bis Schrattenkalk-Formation, undifferenziert",2.0,15202047.0
7744,15202611,Vlit502611,"Mols-Members, Basisbildungen",5.0,15202117.0
7745,15202612,Vlit502612,"Öhrli- und Betlis-Formation, undifferenziert",2.0,15202047.0
7746,15202613,Vlit502613,Erzegg-Formation: Grenzschicht,4.0,15202107.0
7747,15202614,Vlit502614,Bränd-Brekzie,4.0,15202128.0
7748,15202615,Vlit502615,Infralias-Sandstein,1.0,0.0
911,15203001,Vlit503001,Niesen-Flysch,1.0,0.0
912,15203002,Vlit503002,Chesselbach-Formation,2.0,15203001.0
913,15203003,Vlit503003,Seron-Formation,2.0,15203001.0
914,15203004,Vlit503004,Niesenkulm-Formation,2.0,15203001.0
915,15203005,Vlit503005,Frutigen-Formation,2.0,15203001.0
916,15203006,Vlit503006,Grande-Eau-Formation,1.0,0.0
917,15203007,Vlit503007,Langy-Member,2.0,15203006.0
918,15203008,Vlit503008,Forclaz-Member,2.0,15203006.0
919,15203009,Vlit503009,Grès de Passage,2.0,15203006.0
920,15203010,Vlit503010,Leyderry-Member,2.0,15203006.0
921,15203011,Vlit503011,Raverette-Member,2.0,15203006.0
922,15203012,Vlit503012,Schistes à Miches,2.0,15203006.0
923,15203013,Vlit503013,Murgaz-Kalk,2.0,15203268.0
924,15203014,Vlit503014,Trias der Niesen-Decke,1.0,0.0
925,15203015,Vlit503015,Chlussli-Formation,1.0,0.0
926,15203016,Vlit503016,Coulaytes-Melange,1.0,0.0
928,15203017,Vlit503017,Cuvigne-Derrey-Formation,1.0,0.0
929,15203018,Vlit503018,Couches-Rouges-Gruppe,1.0,0.0
930,15203019,Vlit503019,Chenaux-Rouges-Formation,2.0,15203018.0
931,15203020,Vlit503020,Hochmatt-Kalkarenit,3.0,15203019.0
932,15203021,Vlit503021,Chenaux-Rouges-Mineralkruste,3.0,15203019.0
933,15203022,Vlit503022,Forclettes-Formation,2.0,15203018.0
934,15203023,Vlit503023,Roter-Sattel-Hartgrund,3.0,15203022.0
935,15203024,Vlit503024,Beaumont-Konglomerat,3.0,15203022.0
936,15203025,Vlit503025,Rayes-Kalk,3.0,15203022.0
937,15203026,Vlit503026,Pissot-Member,3.0,15203022.0
938,15203027,Vlit503027,Rote-Platte-Formation,2.0,15203018.0
939,15203028,Vlit503028,Wildenbach-Member,3.0,15203027.0
940,15203029,Vlit503029,Pra-du-Pont-Hartgrund,4.0,15203028.0
941,15203030,Vlit503030,Rontins-Member,3.0,15203027.0
942,15203031,Vlit503031,Allières-Member,3.0,15203027.0
943,15203032,Vlit503032,Gérignoz-Kalk,3.0,15203027.0
944,15203033,Vlit503033,Plagersflue-Kalkarenit,3.0,15203027.0
945,15203034,Vlit503034,Intyamon-Formation,1.0,0.0
946,15203035,Vlit503035,Chällihorn-Member,2.0,15203034.0
947,15203036,Vlit503036,Comba-d'Avau-Member,2.0,15203034.0
948,15203037,Vlit503037,Rodosex-Member,2.0,15203034.0
949,15203038,Vlit503038,Sciernes-d'Albeuve-Formation,1.0,0.0
950,15203039,Vlit503039,Moléson-Formation,2.0,15203269.0
951,15203040,Vlit503040,Torrent-de-Lessoc-Formation,2.0,15203269.0
952,15203041,Vlit503041,Staldengraben-Formation,2.0,15203272.0
953,15203042,Vlit503042,Col-de-Lys-Member,3.0,15203041.0
954,15203043,Vlit503043,Vanil-Carré-Member,3.0,15203041.0
955,15203044,Vlit503044,Verdy-Member,3.0,15203041.0
956,15203045,Vlit503045,Soladier-Member,3.0,15203041.0
957,15203046,Vlit503046,Sommant-Formation,2.0,15203272.0
959,15203047,Vlit503047,Rossinière-Formation,2.0,15203275.0
960,15203048,Vlit503048,Heiti-Formation,2.0,15203275.0
961,15203049,Vlit503049,Combe-du-Pissot-Formation,2.0,15203275.0
962,15203050,Vlit503050,Chevalets-Member,3.0,15203049.0
963,15203051,Vlit503051,Creux-de-l'Ours-Member,3.0,15203049.0
964,15203052,Vlit503052,Petit-Liençon-Formation,2.0,15203275.0
965,15203053,Vlit503053,Arvel-Formation,2.0,15203275.0
966,15203054,Vlit503054,Grande-Bonavau-Formation,2.0,15203275.0
967,15203055,Vlit503055,Chauderon-Formation,2.0,15203275.0
968,15203056,Vlit503056,Vudalla-Formation,2.0,15203275.0
969,15203057,Vlit503057,Bois-de-Luan-Member,3.0,15203056.0
970,15203058,Vlit503058,Agreblierai-Member,3.0,15203056.0
971,15203059,Vlit503059,Col-de-Tompey-Formation,2.0,15203275.0
972,15203060,Vlit503060,Plan-Falcon-Formation,2.0,15203276.0
973,15203061,Vlit503061,Dolomies Blondes,2.0,15203276.0
974,15203062,Vlit503062,Clôt-la-Cime-Formation,2.0,15203276.0
975,15203063,Vlit503063,Neokom,1.0,0.0
976,15203064,Vlit503064,Malmkalk,2.0,15203269.0
977,15203065,Vlit503065,Knollenargovien,2.0,15203269.0
978,15203066,Vlit503066,Griggeli-Formation,2.0,15203272.0
979,15203067,Vlit503067,Mythen-Kieselkalk,3.0,15203066.0
980,15203068,Vlit503068,Griggeli-Bank,3.0,15203066.0
981,15203069,Vlit503069,Gibel-Formation,2.0,15203272.0
982,15203070,Vlit503070,Rämsi-Member,3.0,15203069.0
983,15203071,Vlit503071,Gibel-Member,3.0,15203069.0
984,15203072,Vlit503072,Steinberg-Konglomerat,4.0,15203071.0
985,15203073,Vlit503073,Musenalp-Member,3.0,15203069.0
986,15203074,Vlit503074,Stanserhorn-Formation,2.0,15203272.0
987,15203075,Vlit503075,Zoophycos-Schichten,3.0,15203074.0
988,15203076,Vlit503076,Spis-Kalk,3.0,15203074.0
989,15203077,Vlit503077,«Posidonienschiefer» (der Stanserhorn-Fm.),3.0,15203074.0
990,15203078,Vlit503078,Obflue-Formation,2.0,15203275.0
991,15203079,Vlit503079,Brand-Formation,2.0,15203275.0
992,15203080,Vlit503080,Horngraben-Formation,2.0,15203275.0
993,15203081,Vlit503081,Lückengraben-Formation,2.0,15203276.0
994,15203082,Vlit503082,Dorfflüe-Formation,2.0,15203269.0
995,15203083,Vlit503083,Gummfluh-Mikrofazies,3.0,15203082.0
996,15203084,Vlit503084,Pfad-Mikrofazies,3.0,15203082.0
997,15203085,Vlit503085,Rindenkorn-Mikrofazies,3.0,15203082.0
998,15203086,Vlit503086,Gastlosen-Oolith,3.0,15203082.0
999,15203087,Vlit503087,Wandfluh-Mikrofazies,3.0,15203082.0
1000,15203088,Vlit503088,Mytilus-Schichten,2.0,15203272.0
1001,15203089,Vlit503089,Col-de-Cordon-Member,3.0,15203088.0
1002,15203090,Vlit503090,Klus-Konglomerat,4.0,15203089.0
1003,15203091,Vlit503091,Holzerhorn-Einheit,4.0,15203089.0
1004,15203092,Vlit503092,Rubli-Member,3.0,15203088.0
1005,15203093,Vlit503093,Chavanette-Member,3.0,15203088.0
1006,15203094,Vlit503094,Erpilles-Member,3.0,15203277.0
1009,15203095,Vlit503095,Wiriehorn-Formation,2.0,15203276.0
1010,15203096,Vlit503096,St-Triphon-Formation,2.0,15203276.0
1011,15203097,Vlit503097,Andonces-Member,3.0,15203096.0
1012,15203098,Vlit503098,Lessus-Member,3.0,15203096.0
1013,15203099,Vlit503099,Dorchaux-Member,3.0,15203096.0
1014,15203100,Vlit503100,Mattes-Melange,1.0,0.0
1015,15203101,Vlit503101,Chumi-Formation,1.0,0.0
1017,15203102,Vlit503102,Joux-Verte-Formation,1.0,0.0
1018,15203103,Vlit503103,Bonave-Formation,1.0,0.0
1019,15203104,Vlit503104,Obere Brekzie,1.0,0.0
1020,15203105,Vlit503105,Obere Schiefer (Schistes Ardoisiers),1.0,0.0
1021,15203106,Vlit503106,Untere Brekzie,1.0,0.0
1022,15203107,Vlit503107,Untere Schiefer,1.0,0.0
1023,15203108,Vlit503108,Untere Kalke,2.0,15203107.0
1024,15203109,Vlit503109,Trias der Brekzien-Decke,1.0,0.0
1026,15203110,Vlit503110,Gurnigel-Flysch,1.0,0.0
1027,15203111,Vlit503111,Flysch 4 mit siltigen Turbiditen,2.0,15203110.0
1028,15203112,Vlit503112,Flysch 3b mit bioklastischen Turbiditen,2.0,15203110.0
1029,15203113,Vlit503113,Flysch 3a mergelig-sandig,3.0,15203112.0
1030,15203114,Vlit503114,Flysch 2b mit sandigen Turbiditen,2.0,15203110.0
1031,15203115,Vlit503115,Flysch 2a tonig-sandig,3.0,15203114.0
1032,15203116,Vlit503116,Hellstätt-Formation,2.0,15203110.0
1033,15203117,Vlit503117,Schlieren-Flysch,1.0,0.0
1034,15203118,Vlit503118,Schlieren-Sandstein,2.0,15203117.0
1035,15203119,Vlit503119,Schoni-Sandstein,2.0,15203117.0
1036,15203120,Vlit503120,Obere Tonsteinschichten,3.0,15203119.0
1037,15203121,Vlit503121,Guber-Sandstein,2.0,15203117.0
1038,15203122,Vlit503122,Untere Tonsteinschichten,3.0,15203121.0
1039,15203123,Vlit503123,Basaler Schlieren-Flysch,2.0,15203117.0
1040,15203124,Vlit503124,Estavannens-Flysch,1.0,0.0
1041,15203125,Vlit503125,Reidigen-Formation,1.0,0.0
1042,15203126,Vlit503126,Biot-Formation,1.0,0.0
1043,15203127,Vlit503127,Chétillon-Formation,1.0,0.0
1044,15203128,Vlit503128,Rodomonts-Formation,1.0,0.0
1045,15203129,Vlit503129,Mocausa-Nagelfluh,2.0,15203128.0
1046,15203130,Vlit503130,Tissota-Melange,1.0,0.0
1051,15203131,Vlit503131,Gueyraz-Komplex,2.0,15203130.0
1049,15203132,Vlit503132,Weissenburg-Flysch,2.0,15203133.0
1047,15203133,Vlit503133,Manche-Formation,1.0,0.0
1050,15203134,Vlit503134,Fouyet-Formation,1.0,0.0
1052,15203135,Vlit503135,Foraminiferenschichten,3.0,15203131.0
1053,15203136,Vlit503136,Aptychenkalk,3.0,15203131.0
1054,15203137,Vlit503137,Radiolarit,3.0,15203131.0
1055,15203138,Vlit503138,Filamentkalk,3.0,15203131.0
1056,15203139,Vlit503139,Spatkalk (Tissota-Melange),3.0,15203131.0
1057,15203140,Vlit503140,Hundsrügg-Formation,1.0,0.0
1058,15203141,Vlit503141,Perrières-Formation,1.0,0.0
1060,15203142,Vlit503142,Rhenodanubischer Flysch,1.0,0.0
1061,15203143,Vlit503143,Vorarlberg-Flysch,2.0,15203142.0
1062,15203144,Vlit503144,Fanola-Formation,3.0,15203143.0
1063,15203145,Vlit503145,Planknerbrücke-Formation,3.0,15203143.0
1064,15203146,Vlit503146,Planken-Formation,3.0,15203143.0
1065,15203147,Vlit503147,Reiselsberg-Formation,3.0,15203143.0
1066,15203148,Vlit503148,Basisserie,4.0,15203147.0
1067,15203149,Vlit503149,Liechtenstein-Flysch,2.0,15203142.0
1068,15203150,Vlit503150,Triesen-Formation,3.0,15203149.0
1069,15203151,Vlit503151,Vaduz-Flysch,3.0,15203149.0
1070,15203152,Vlit503152,Eichholztobel-Formation,4.0,15203151.0
1071,15203153,Vlit503153,Schloss-Formation,4.0,15203151.0
1072,15203154,Vlit503154,Gaschlo-Formation,4.0,15203151.0
1073,15203155,Vlit503155,Leimern-Kalk,2.0,15203574.0
1074,15203156,Vlit503156,Pierre-Avoi-Melange,1.0,0.0
1075,15203157,Vlit503157,St-Christophe-Schichten,2.0,15203372.0
1076,15203158,Vlit503158,Marmontains-Schichten,2.0,15203372.0
1077,15203159,Vlit503159,Aroley-Schichten,2.0,15203372.0
1078,15203160,Vlit503160,Peula-Schichten,2.0,15203372.0
1079,15203161,Vlit503161,Versoyen-Schichten,2.0,15203370.0
1080,15203162,Vlit503162,Prättigau-Schiefer,1.0,0.0
1081,15203163,Vlit503163,Ruchberg-Formation,2.0,15203162.0
1082,15203164,Vlit503164,Oberälpli-Formation,2.0,15203162.0
1083,15203165,Vlit503165,Eggberg-Formation,2.0,15203162.0
1084,15203166,Vlit503166,Gyrenspitz-Formation,2.0,15203162.0
1085,15203167,Vlit503167,Fadura-Formation,2.0,15203162.0
1086,15203168,Vlit503168,Pfävigrat-Formation,2.0,15203162.0
1087,15203169,Vlit503169,Sassauna-Formation,2.0,15203162.0
1088,15203170,Vlit503170,Valzeina-Formation,2.0,15203162.0
1089,15203171,Vlit503171,Klus-Formation,2.0,15203162.0
1090,15203172,Vlit503172,Stätzerhorn-Gruppe,1.0,0.0
1091,15203173,Vlit503173,Basiskonglomerat der Stätzerhorn-Gruppe,2.0,15203172.0
1093,15203174,Vlit503174,Carnusa-Formation,2.0,15203246.0
1094,15203175,Vlit503175,Safien-Kalk,3.0,15203174.0
1095,15203176,Vlit503176,Nolla-Kalkschiefer,2.0,15203246.0
1096,15203177,Vlit503177,Nolla-Tonschiefer,2.0,15203246.0
1097,15203178,Vlit503178,Bärenhorn-Formation,2.0,15203246.0
1098,15203179,Vlit503179,Grüngesteine der Grava- und Tomül-Decke,1.0,0.0
1099,15203180,Vlit503180,Tomül-Mélange,1.0,0.0
1110,15203181,Vlit503181,Série du Tounô,1.0,0.0
1111,15203182,Vlit503182,Barrhorn-Serie,1.0,0.0
1112,15203183,Vlit503183,Bruneggjoch-Formation,1.0,0.0
1113,15203184,Vlit503184,Sous-le-Rocher-Member,2.0,15203183.0
1114,15203185,Vlit503185,Randa-Augengneis,3.0,15203460.0
1115,15203186,Vlit503186,Col-de-Chassoure-Formation,1.0,0.0
1116,15203187,Vlit503187,Gouille-Verte-Member,2.0,15203186.0
1117,15203188,Vlit503188,Matse-Member,2.0,15203186.0
1118,15203189,Vlit503189,Dent-de-Nendaz-Member,2.0,15203186.0
1119,15203190,Vlit503190,Goli-d'Aget-Member,2.0,15203186.0
1120,15203191,Vlit503191,Mondra-Member,2.0,15203186.0
1121,15203192,Vlit503192,Cleuson-Member,2.0,15203186.0
1122,15203193,Vlit503193,Métailler-Formation,3.0,15203461.0
1123,15203194,Vlit503194,Distulberg-Formation,3.0,15203461.0
1124,15203195,Vlit503195,Thyon-Metagranophyr,3.0,15203461.0
1125,15203196,Vlit503196,Mont-Rogneux-Metagranit,3.0,15203461.0
1126,15203197,Vlit503197,Lirec-Formation,3.0,15203461.0
1127,15203198,Vlit503198,Adlerflüe-Formation,3.0,15203461.0
1128,15203199,Vlit503199,Ergischhorn-Komplex,3.0,15203461.0
1129,15203200,Vlit503200,Gelbhorn-Flysch,1.0,0.0
1130,15203201,Vlit503201,Obrist-Gruppe,1.0,0.0
1131,15203202,Vlit503202,Vizan-Brekzie,1.0,0.0
1132,15203203,Vlit503203,Tschera-Marmor,1.0,0.0
1133,15203204,Vlit503204,Wissberg-Brekzie,2.0,15203203.0
1134,15203205,Vlit503205,Nisellas-Gruppe,1.0,0.0
1135,15203206,Vlit503206,Tumpriv-Gruppe,1.0,0.0
1136,15203207,Vlit503207,Kalkberg-Gruppe,1.0,0.0
1137,15203208,Vlit503208,Bavugls-Gruppe,1.0,0.0
1138,15203209,Vlit503209,Nolla-Kristallin,1.0,0.0
1139,15203210,Vlit503210,Falknis-Flysch,1.0,0.0
1140,15203211,Vlit503211,Globorotalien-Schichten,1.0,0.0
1141,15203212,Vlit503212,Quarzsandstein-Flysch (Gault),1.0,0.0
1142,15203213,Vlit503213,Tristel-Formation,1.0,0.0
1143,15203214,Vlit503214,Fleckenkalk-Flysch (Neokom),1.0,0.0
1144,15203215,Vlit503215,Jes-Formation,1.0,0.0
1145,15203216,Vlit503216,Falknis-Brekzie,1.0,0.0
1146,15203217,Vlit503217,Sanalada-Formation,1.0,0.0
1147,15203218,Vlit503218,Panier-Formation,1.0,0.0
1148,15203219,Vlit503219,Sulzfluh-Flysch,1.0,0.0
1149,15203220,Vlit503220,Sulzfluh-Kalk,1.0,0.0
1150,15203221,Vlit503221,Sulzfluh-Granit,1.0,0.0
1151,15203222,Vlit503222,Tasna-Flysch,1.0,0.0
1152,15203223,Vlit503223,Steinsberg-Kalk,1.0,0.0
1153,15203224,Vlit503224,Plattamala-Granit,1.0,0.0
1154,15203225,Vlit503225,Série Rousse,3.0,15203409.0
1155,15203226,Vlit503226,Série Grise,3.0,15203409.0
1156,15203227,Vlit503227,Garde-de-Bordon-Formation,3.0,15203409.0
